Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Excluded_subj
17,1,2,4,1.283,1.217,0
17,2,2,5,1.017,0.934,0
17,1,1,2,1.25,1.95,0
17,1,NaN,NaN,NaN,NaN,0
17,2,2,5,0.933,1.934,0
17,2,2,4,1.167,1.384,0
17,2,2,5,0.883,1.384,0
17,1,1,5,1.083,1.417,0
17,2,2,4,1.167,1.25,0
17,2,2,5,1.167,1.35,0
17,2,2,5,0.933,1.584,0
17,1,1,5,1.067,0.8,0
17,1,1,6,1.067,1.484,0
17,1,1,6,1.133,1.334,0
17,2,2,5,1.25,0.934,0
17,2,2,5,1.017,1.75,0
17,1,2,3,1.45,0.8,0
17,2,2,3,1.333,2.034,0
17,1,1,6,1.267,1.167,0
17,1,2,4,1.183,1.767,0
17,2,2,3,1.333,2.101,0
17,2,2,5,1.233,1.467,0
17,2,2,5,1.35,2.017,0
17,1,2,1,1.133,2.617,0
17,2,1,5,1.267,1.7,0
17,1,2,5,1.2,1.5,0
17,2,1,5,1.05,0.9,0
17,1,1,2,1.067,1.184,0
17,2,2,4,1.05,1.384,0
17,1,2,5,1.267,1.417,0
17,1,2,5,1.217,1.6,0
17,1,1,6,1.1,1.017,0
17,1,1,4,1.05,1.584,0
17,1,1,4,1.05,1.5,0
17,2,2,7,1.1,1.65,0
17,2,2,5,1.283,1.6,0
17,1,1,3,1.117,1.05,0
17,1,2,4,1.317,1.334,0
17,1,1,5,1.383,1.084,0
17,1,1,3,1.1,1.5,0
17,1,2,2,1.183,1.817,0
17,2,2,5,1.117,1.5,0
17,1,1,7,1.183,1.75,0
17,1,2,4,1.383,1.167,0
17,2,2,8,1.2,1.634,0
17,2,2,7,1.167,1.534,0
17,2,2,5,1.333,1.317,0
17,1,1,2,1.1,2.101,0
17,1,2,3,1.15,1.767,0
17,1,1,4,1.167,0.967,0
17,1,1,4,1.383,1.034,0
17,1,1,4,1.067,1.484,0
17,2,2,4,1.233,1.417,0
17,1,2,5,1.25,1.534,0
17,1,2,4,1.217,1.467,0
17,2,2,5,1.2,1.617,0
17,1,2,2,1.133,1.3,0
18,2,2,3,0.833,1.65,1
18,1,2,5,0.933,1.617,1
18,2,2,7,1,0.65,1
18,1,1,7,0.867,2.05,1
18,2,2,6,1,2.35,1
18,2,1,NaN,0.983,NaN,1
18,1,2,NaN,1.017,NaN,1
18,1,1,6,0.867,1.767,1
18,2,2,7,1.133,1.25,1
18,2,2,5,1.25,2.417,1
18,1,1,NaN,0.817,NaN,1
18,1,1,8,0.933,0.95,1
18,2,2,6,0.933,1.917,1
18,2,2,7,0.9,1.567,1
18,2,1,7,1.033,1.134,1
18,2,2,5,0.917,1.367,1
18,1,2,5,0.967,1.234,1
18,2,2,NaN,0.717,NaN,1
18,2,2,7,1.317,1.517,1
18,2,2,7,1.267,1.417,1
18,2,2,5,0.967,1.467,1
18,2,1,2,0.65,2.217,1
18,1,2,3,0.683,0.934,1
18,1,2,8,1.017,1.617,1
18,2,2,8,1.167,1.267,1
18,2,2,7,0.917,1.417,1
18,2,2,2,1.317,1.017,1
18,2,2,5,0.917,1.867,1
18,2,2,6,0.783,1.05,1
18,1,2,6,1,1.484,1
18,2,2,7,0.583,1.017,1
18,1,1,6,1.033,1.367,1
18,1,2,8,1.067,1.384,1
18,2,2,8,0.883,1.184,1
18,2,2,2,0.767,1.1,1
18,2,NaN,NaN,NaN,NaN,1
18,1,2,2,1.067,1.867,1
18,1,1,8,0.85,1.784,1
18,2,NaN,NaN,NaN,NaN,1
18,1,2,8,0.7,1.667,1
18,1,1,7,0.7,1.384,1
18,1,1,7,0.7,1.867,1
18,2,2,6,0.85,1.184,1
18,1,1,6,0.783,1.45,1
18,1,1,4,0.767,1.767,1
18,2,2,5,1.233,1.917,1
18,2,2,6,0.733,2.834,1
18,1,NaN,NaN,NaN,NaN,1
18,2,1,5,0.75,1.767,1
18,2,2,6,0.783,1.317,1
18,2,2,7,0.917,1.8,1
18,1,NaN,NaN,NaN,NaN,1
18,2,2,7,0.717,2.567,1
18,2,1,5,0.917,1.284,1
18,1,2,8,0.783,0.884,1
18,1,1,7,0.733,1.234,1
18,2,2,6,0.783,1.167,1
18,2,2,6,1.017,1.55,1
18,1,2,4,1.05,2.084,1
18,2,2,7,1.067,1.85,1
18,1,1,5,1,1.784,1
18,2,NaN,NaN,NaN,NaN,1
18,1,2,7,1.067,1.984,1
18,2,2,7,0.883,1.7,1
18,2,2,6,0.867,1.3,1
18,2,2,8,1.167,1.45,1
18,2,2,NaN,0.967,NaN,1
18,1,2,6,0.967,1.384,1
18,1,2,1,1.083,2.7,1
18,1,NaN,NaN,NaN,NaN,1
18,2,2,5,0.567,2.167,1
18,1,2,6,0.733,2.15,1
18,2,NaN,NaN,NaN,NaN,1
18,2,2,6,1,1.617,1
18,1,2,6,0.95,1.084,1
18,2,2,7,1.017,1.034,1
18,1,2,7,0.65,1.634,1
18,1,1,7,1.233,2.55,1
18,1,1,7,1.083,1.101,1
18,1,1,7,0.8,1.8,1
18,2,2,6,1.267,2.534,1
18,2,1,7,1.017,1.984,1
18,2,2,3,1.033,1.984,1
18,1,1,NaN,1.2,NaN,1
18,2,1,3,1.167,1.117,1
18,1,2,5,1.117,1.1,1
18,1,2,6,0.95,1.834,1
18,1,2,6,1.133,1.284,1
18,2,2,3,1.167,1.684,1
18,1,2,1,1.134,1.367,1
18,2,2,8,0.95,1.267,1
18,1,2,2,0.85,2.117,1
18,1,2,NaN,0.917,NaN,1
18,2,2,7,0.967,1.9,1
18,2,1,6,1.433,1.8,1
18,1,1,7,0.883,2.167,1
18,1,1,7,0.817,1.617,1
18,2,NaN,NaN,NaN,NaN,1
18,1,1,7,0.65,1.567,1
18,1,2,NaN,1.183,NaN,1
18,1,2,4,1.183,2.234,1
18,1,1,4,1.017,2.4,1
18,2,2,NaN,1.15,NaN,1
18,2,NaN,NaN,NaN,NaN,1
18,2,2,7,0.717,2.067,1
18,1,2,6,1.15,2.4,1
18,1,2,7,0.9,1.084,1
18,2,2,6,1.067,1.767,1
18,1,1,6,1.383,1.434,1
18,1,1,NaN,1.317,NaN,1
18,1,2,1,1.117,0.634,1
18,1,1,6,1.017,1.667,1
18,2,1,6,0.983,1.767,1
18,1,1,6,0.867,0.95,1
18,1,1,6,1.017,0.867,1
18,1,NaN,NaN,NaN,NaN,1
18,1,2,7,1.25,1.634,1
18,2,2,2,0.867,1.334,1
18,1,2,7,1.3,1.417,1
18,1,2,8,0.85,0.784,1
18,2,2,7,0.667,1.367,1
18,1,1,7,1.117,1.85,1
18,2,2,8,0.6,1.734,1
18,1,2,7,1.133,1.417,1
18,2,1,3,0.95,1.384,1
18,2,2,5,1.2,1.784,1
18,2,2,3,0.867,2.2,1
18,1,2,7,0.883,1.784,1
18,1,1,8,1.033,1.084,1
18,1,2,3,1.05,1.05,1
18,1,2,8,1.233,1.434,1
18,2,2,6,0.683,1.567,1
18,1,1,8,0.867,1.3,1
18,2,2,6,0.983,1.55,1
18,1,2,8,0.667,0.9,1
18,2,2,3,1.117,1.067,1
18,1,2,1,1,0.8,1
18,1,2,5,0.567,1.517,1
18,2,2,6,0.683,1.6,1
18,2,2,6,1.183,0.8,1
18,2,2,7,0.9,0.7,1
18,2,2,7,1,2.434,1
18,1,2,6,0.683,0.9,1
18,1,NaN,NaN,NaN,NaN,1
18,1,2,6,0.6,1.417,1
18,2,2,4,0.767,1.534,1
18,1,2,5,0.65,1.25,1
18,2,2,6,0.617,1.9,1
18,1,2,5,1.067,0.834,1
18,1,2,7,0.717,1.284,1
18,2,2,5,1.017,1.167,1
18,1,2,1,0.85,1.217,1
18,2,2,8,0.983,1.3,1
18,1,2,5,0.8,2.6,1
18,2,2,2,1.017,1.567,1
18,2,2,7,0.767,2.1,1
18,1,2,6,0.967,1.15,1
18,2,2,5,0.567,1.484,1
18,2,2,7,0.517,1.134,1
18,1,1,7,0.983,1.317,1
18,2,2,6,0.9,1.684,1
18,1,2,7,0.667,0.684,1
18,2,2,7,0.667,0.65,1
18,1,2,7,0.767,2,1
18,2,2,7,0.583,1.367,1
18,2,2,5,0.617,1.634,1
18,1,2,5,0.783,0.601,1
18,1,2,5,0.6,1.734,1
18,2,2,7,0.8,0.634,1
18,2,2,6,0.633,1.584,1
18,1,2,1,0.667,1.067,1
18,1,2,8,0.85,0.967,1
18,2,2,6,0.7,2.134,1
18,2,2,4,0.833,0.734,1
18,2,2,7,0.983,0.667,1
18,2,2,7,0.733,0.734,1
18,1,2,5,0.9,1.117,1
18,2,2,3,0.733,0.667,1
18,2,1,7,1.15,1.484,1
18,2,2,8,1.1,1.117,1
18,2,2,5,0.783,0.984,1
18,2,2,6,0.667,1.5,1
18,1,2,6,0.983,1.45,1
18,1,2,5,0.933,1.767,1
18,2,2,8,0.633,0.867,1
18,2,2,8,1.05,2.034,1
18,2,2,7,0.7,1.95,1
18,2,1,NaN,1.017,NaN,1
18,2,2,8,0.9,1.067,1
18,1,2,NaN,0.95,NaN,1
18,2,2,8,0.733,1.367,1
18,1,1,8,0.75,0.934,1
18,1,1,7,0.733,2.384,1
18,2,1,7,1.217,0.984,1
18,2,2,2,0.683,1.617,1
18,2,2,7,0.683,2.134,1
18,1,2,6,1.2,1.367,1
18,1,1,7,0.933,1.117,1
18,2,1,NaN,0.867,NaN,1
18,1,2,8,0.717,1.417,1
18,1,1,7,1.05,1.434,1
18,1,1,7,0.85,1.9,1
18,2,1,5,1.383,1.35,1
18,1,2,NaN,0.484,NaN,1
18,1,2,NaN,0.85,NaN,1
18,2,2,2,0.8,1.05,1
18,2,2,7,0.95,2.384,1
18,1,NaN,NaN,NaN,NaN,1
18,2,2,8,1.1,1.134,1
18,2,2,NaN,0.767,NaN,1
18,2,2,8,0.817,1.634,1
18,1,1,4,1.167,1.767,1
18,2,2,6,0.6,1.584,1
18,2,1,6,0.883,1.167,1
18,1,2,8,1.267,0.934,1
18,1,2,NaN,1.017,NaN,1
18,2,1,6,1.05,1.367,1
18,2,2,7,0.733,1.35,1
18,1,2,NaN,1.067,NaN,1
18,2,2,7,1.033,1.65,1
18,1,2,7,1.167,1.917,1
18,2,NaN,NaN,NaN,NaN,1
18,1,2,8,0.917,1.917,1
18,2,2,8,0.8,1.9,1
18,2,1,7,0.933,1.867,1
18,2,2,6,1,1.684,1
18,2,1,NaN,1.133,NaN,1
18,1,1,7,0.767,1.484,1
18,1,1,7,0.7,1.284,1
18,1,2,3,1.167,2.234,1
18,2,1,9,0.867,0.5,1
18,1,2,NaN,0.7,NaN,1
18,2,1,8,0.6,0.9,1
18,2,2,7,1.233,1.867,1
18,1,2,2,0.933,1.617,1
18,2,1,9,0.8,0.534,1
18,1,2,5,0.917,1.717,1
18,1,2,7,1.033,1.4,1
18,1,2,8,1.15,1.35,1
18,1,1,7,0.783,1.917,1
18,2,1,4,0.767,2.334,1
18,2,2,8,1.433,2.134,1
18,2,2,6,0.817,1.934,1
18,1,1,7,1.05,1.634,1
18,2,2,7,1.033,2,1
18,1,1,8,0.85,0.85,1
18,1,1,7,0.933,1.984,1
18,1,2,7,1.05,1.35,1
18,2,2,7,0.683,0.751,1
18,1,1,8,0.9,1.684,1
18,2,2,8,1.2,1.017,1
18,1,1,8,0.9,0.9,1
18,1,1,8,1.033,2.1,1
18,2,2,7,1.483,2.267,1
18,2,2,7,1.183,2.267,1
18,1,2,8,0.85,1.334,1
18,1,2,7,1.05,1.767,1
18,2,2,NaN,1.25,NaN,1
18,1,1,8,0.983,1.284,1
18,1,2,7,1.083,1.55,1
18,1,2,NaN,1.05,NaN,1
18,1,1,6,0.9,1.367,1
18,2,2,7,0.9,1.817,1
18,2,2,7,1.25,0.517,1
18,2,1,NaN,0.967,NaN,1
18,1,2,7,0.85,2.584,1
18,1,2,7,0.933,1.917,1
18,2,2,8,1.217,2.484,1
18,1,2,8,1.3,1.717,1
18,1,2,6,1.467,1.434,1
18,1,2,7,0.917,1.467,1
18,1,1,NaN,0.75,NaN,1
18,2,2,7,0.833,1.734,1
18,1,2,7,0.9,0.934,1
18,1,2,5,1.333,1.767,1
18,1,2,6,1.067,1.75,1
18,1,2,6,0.767,2.084,1
18,2,2,5,0.783,0.734,1
18,1,2,7,0.733,1.6,1
18,1,2,7,0.8,1.634,1
18,2,2,3,0.883,2.134,1
18,1,2,6,0.767,1.25,1
18,2,2,8,0.717,2.2,1
18,1,2,8,0.8,1.184,1
18,2,2,6,0.9,1.884,1
18,2,2,6,0.8,1.384,1
18,2,2,6,0.983,1.6,1
18,1,2,4,1.033,1.834,1
18,1,2,3,1.35,2.1,1
18,1,2,5,0.9,1.417,1
18,1,2,7,0.683,1.05,1
18,2,2,8,0.75,1.2,1
18,1,2,6,0.833,1.167,1
18,2,2,6,1.05,1.534,1
18,1,2,8,1.167,0.951,1
18,2,2,8,0.734,1.767,1
18,1,2,NaN,1.1,NaN,1
18,1,2,8,0.9,1.084,1
18,2,2,8,1.217,2.434,1
18,2,2,8,0.65,1.217,1
18,2,2,8,0.85,1.05,1
18,2,2,8,0.75,2.3,1
18,1,2,8,1.117,1.45,1
18,1,2,7,0.9,2.784,1
18,1,NaN,NaN,NaN,NaN,1
18,2,2,7,0.783,1.234,1
18,1,2,2,0.567,0.984,1
18,2,2,8,0.867,2.15,1
18,1,1,8,0.933,0.767,1
18,1,2,2,0.9,2.55,1
18,2,2,8,0.95,1.584,1
18,1,1,8,1.167,1.867,1
18,2,2,8,0.667,1.834,1
18,1,2,8,1.017,2.6,1
18,2,2,8,1.117,1.467,1
18,2,2,7,0.467,2.65,1
18,1,2,6,0.933,1.334,1
18,2,2,7,0.867,1.1,1
18,2,2,6,0.717,0.584,1
18,1,1,7,0.717,0.784,1
19,1,1,3,1.483,2.717,0
19,2,2,7,0.983,2,0
19,1,1,8,0.95,2.034,0
19,2,2,7,0.867,1.25,0
19,2,2,5,0.917,1.884,0
19,1,2,7,1.083,1.75,0
19,2,1,5,1.433,1.717,0
19,2,2,6,1,0.867,0
19,1,1,9,0.883,1.65,0
19,2,2,9,1.033,1.65,0
19,1,2,1,1.05,1.15,0
19,1,1,3,1.233,2.617,0
19,1,1,1,1.367,2.534,0
19,2,2,1,1.483,1.867,0
19,1,1,3,1.133,0.8,0
19,2,2,3,1.235,0.784,0
19,1,1,5,1.333,1.95,0
19,1,1,9,0.783,1.184,0
19,2,2,7,0.983,1.217,0
19,1,1,4,1.283,1.484,0
19,2,2,4,1.367,1.734,0
19,2,NaN,NaN,NaN,NaN,0
19,1,1,8,0.767,2.084,0
19,2,2,6,1.1,1.967,0
19,1,1,6,1.05,1.084,0
19,2,2,6,0.767,2.734,0
19,1,1,6,1.2,1.9,0
19,2,2,3,1.083,1.567,0
19,2,1,1,1.117,0.734,0
19,2,NaN,NaN,NaN,NaN,0
19,1,1,6,0.9,1.567,0
19,1,1,6,1,2.1,0
19,1,1,8,0.867,1.784,0
19,1,1,2,1.117,2.017,0
19,2,2,5,1.217,2.6,0
19,1,1,5,1.083,1.334,0
19,2,2,6,1.283,2.067,0
19,2,2,6,1.283,2.1,0
19,1,1,7,1.5,2.35,0
19,2,2,5,1.067,2.6,0
19,2,NaN,NaN,NaN,NaN,0
19,1,1,5,0.933,1.75,0
19,1,1,2,0.983,2.25,0
19,1,2,6,0.817,1.7,0
19,1,1,8,0.9,1.75,0
19,2,2,7,1.117,1.85,0
19,2,2,9,0.883,1.05,0
19,2,1,7,1.267,1.651,0
19,1,1,6,1.133,1.668,0
19,1,1,6,1.267,2.417,0
19,2,2,8,0.883,2.467,0
19,2,1,NaN,0.9,NaN,0
19,1,1,7,1,1.917,0
19,2,2,7,0.967,1.383,0
19,2,2,7,0.8,2.667,0
19,2,2,8,0.883,1.334,0
19,1,1,9,0.783,1.3,0
19,2,2,6,1.067,1.567,0
19,1,1,3,0.85,1.15,0
19,1,1,4,1.267,2,0
19,1,1,5,1.15,1.117,0
19,2,2,7,0.85,1.734,0
19,1,1,9,1.05,1.1,0
19,2,2,7,1.3,1.517,0
19,1,1,2,1.1,1.734,0
19,2,2,7,1.017,2.25,0
19,1,1,6,0.95,1.767,0
19,2,2,9,0.917,1.934,0
19,1,1,7,1.167,1.75,0
19,1,1,7,1.117,1.8,0
19,1,1,8,0.767,1.15,0
19,2,2,4,0.767,1.384,0
19,1,1,6,0.783,1.967,0
19,1,1,1,1.117,1.234,0
19,2,2,7,1.15,1.867,0
19,2,1,3,1.267,2.167,0
19,1,1,2,1.367,1.867,0
19,2,2,9,0.85,0.934,0
19,1,1,7,0.633,1.834,0
19,1,1,7,1.083,1.667,0
19,1,1,2,1,2.417,0
19,1,1,8,1.083,1.584,0
19,2,2,NaN,0.967,NaN,0
19,2,2,6,0.817,2.384,0
19,2,2,9,1.117,1.45,0
19,2,2,9,1.05,1.634,0
19,1,1,9,1.05,1.051,0
19,1,1,7,1.05,1.6,0
19,2,2,4,1.183,1.467,0
19,2,2,6,1.083,2.117,0
19,2,2,9,0.967,0.967,0
19,1,1,5,1.1,2.067,0
19,1,1,2,1.133,1.467,0
19,1,1,3,1.233,1.767,0
19,1,1,4,1.233,2.584,0
19,2,2,8,1.2,1.8,0
19,2,2,9,1.233,1.417,0
19,2,2,8,1.1,2.484,0
19,2,1,2,1.367,2.034,0
19,2,NaN,NaN,NaN,NaN,0
19,1,1,3,1.1,1.817,0
19,1,2,1,1.183,2.717,0
19,1,1,NaN,1.217,NaN,0
19,2,2,8,0.817,1.917,0
19,2,2,8,1.05,1.784,0
19,1,1,9,0.95,1.584,0
19,1,1,2,1.083,1.884,0
19,2,2,7,1.233,1.634,0
19,2,NaN,NaN,NaN,NaN,0
19,2,1,1,0.9,1.45,0
19,1,1,9,0.933,1.517,0
19,1,2,5,1.233,1.367,0
19,1,1,6,1.217,2.417,0
19,2,2,7,1.2,1.834,0
19,2,2,8,1.033,1.017,0
19,2,2,9,0.767,1.45,0
19,2,2,9,0.95,1.817,0
19,2,NaN,NaN,NaN,NaN,0
19,2,2,7,1.033,2,0
19,2,2,8,1.383,1.917,0
19,1,1,5,1.167,1.617,0
19,1,2,7,1.333,1.05,0
19,1,1,7,1,2.767,0
19,1,NaN,NaN,NaN,NaN,0
19,1,2,NaN,1.017,NaN,0
19,1,1,6,0.917,2.167,0
19,1,1,5,1.033,1.5,0
19,1,1,8,1.017,1.634,0
19,2,2,9,0.933,2.184,0
19,2,2,7,0.9,1.784,0
19,2,2,8,0.967,1.867,0
19,2,2,8,0.867,2.15,0
19,2,1,1,1.417,2.484,0
19,1,1,3,1.083,1,0
19,1,1,3,1.3,1.55,0
19,1,1,3,1.15,1.984,0
19,1,1,7,1.1,1.767,0
19,2,2,9,0.8,1.784,0
19,1,1,3,1,1.084,0
19,1,1,5,1,1.467,0
19,1,1,4,1.05,2.6,0
19,2,1,2,1.167,1.984,0
19,1,1,6,1.2,2.65,0
19,1,1,4,1.2,1.684,0
19,1,1,6,1.5,1.084,0
19,2,1,7,1.2,1.617,0
19,2,1,2,1.3,1.284,0
19,2,2,2,1.2,1.784,0
19,1,1,6,1.017,1.367,0
19,2,2,6,1.433,1.6,0
19,1,2,2,1.433,1.284,0
19,2,2,8,0.867,2.384,0
19,1,1,5,1.2,2.067,0
19,2,2,8,1.05,1.034,0
19,1,NaN,NaN,NaN,NaN,0
19,2,2,5,1.167,1.75,0
19,2,1,6,1.2,1.284,0
19,2,2,7,1.117,1.65,0
19,2,2,6,1.267,1.5,0
19,2,NaN,NaN,NaN,NaN,0
19,1,1,3,1.283,0.867,0
19,2,2,6,1.017,2.034,0
19,1,1,6,1.15,1.667,0
19,2,2,7,0.867,1.717,0
19,2,1,NaN,1.067,NaN,0
19,1,1,3,1.117,1.45,0
19,2,2,7,0.833,1.2,0
19,2,2,8,0.783,1.817,0
19,1,1,3,0.95,1.567,0
19,2,2,8,1.217,1.734,0
19,1,2,4,1.283,2.534,0
19,1,1,1,1.383,1.7,0
19,1,1,6,1.183,1.884,0
19,2,2,4,1.283,1.684,0
19,1,1,6,1.133,1.417,0
19,2,2,7,1.017,1.434,0
19,1,1,7,1.233,2.55,0
19,1,1,7,1.267,1.5,0
19,2,2,6,0.917,1.8,0
19,1,1,6,1.183,2.25,0
19,2,1,3,0.883,2.65,0
19,2,2,5,0.95,1.234,0
19,1,1,8,1.067,1.45,0
19,2,2,7,1.017,2.35,0
19,1,1,NaN,1.333,NaN,0
19,2,2,7,1.1,1.834,0
19,1,2,3,1.15,1.767,0
19,2,2,7,1.2,1.634,0
19,2,2,4,1.217,1.734,0
19,2,2,7,1.333,2.117,0
19,1,1,7,1.283,1.967,0
19,1,1,1,1.167,1.384,0
19,1,2,1,1.417,1.05,0
19,1,1,3,1.067,1.1,0
19,2,1,3,1.083,1.9,0
19,1,2,6,1.4,1.4,0
19,2,2,8,1.05,1.467,0
19,2,2,3,1.333,1.067,0
19,1,1,3,1.05,2.15,0
19,2,2,6,1.033,2.367,0
19,2,2,8,1.033,1.85,0
19,1,1,6,1.167,1.817,0
19,1,1,6,1.367,2.067,0
19,1,1,8,1.35,1.484,0
19,1,1,9,1.033,1.284,0
19,2,2,5,1.133,1.134,0
19,2,2,3,1.183,1.284,0
19,2,2,8,0.85,1.684,0
19,1,NaN,NaN,NaN,NaN,0
19,1,2,NaN,1.1,NaN,0
19,2,2,5,1.083,1.884,0
19,2,2,5,0.983,2.034,0
19,1,1,6,1.117,2.117,0
19,2,1,4,1.417,1.117,0
19,2,2,7,0.9,1.65,0
19,2,2,7,1.317,1.6,0
19,1,1,3,1.067,1.367,0
19,2,2,6,0.967,1.534,0
19,1,1,7,1,1.9,0
19,1,1,6,1.05,1.984,0
19,1,2,1,1.283,0.551,0
19,2,2,7,1.067,1.234,0
19,1,1,6,1.067,1.5,0
19,2,2,6,1.1,2,0
19,1,2,8,1.183,1.984,0
19,2,2,7,1.267,1.85,0
19,1,1,5,1.167,1.734,0
19,2,1,NaN,1.267,NaN,0
19,1,2,7,0.933,1.4,0
19,1,1,8,1.133,1.7,0
19,1,2,7,1.25,1.6,0
19,2,1,1,1.233,2.1,0
19,1,1,7,1.117,1.984,0
19,1,1,6,1.3,2.017,0
19,2,1,1,1.3,1.184,0
19,2,2,4,1.233,1.917,0
19,1,1,6,1.083,1.7,0
19,2,2,7,1.083,1.517,0
19,1,1,3,1.367,1.734,0
19,1,1,2,1.333,1.884,0
19,1,1,2,1.35,1.567,0
19,1,1,2,1.2,2.684,0
19,2,2,6,1.033,1.4,0
19,2,NaN,NaN,NaN,NaN,0
19,2,2,7,1.217,0.967,0
19,2,2,6,1.3,1.984,0
19,1,1,3,1.133,2.4,0
19,1,2,4,1.333,2.301,0
19,2,2,9,0.967,2.067,0
19,2,2,9,1.083,2,0
19,2,2,8,1.067,1.884,0
19,1,1,4,1.1,2.55,0
19,1,1,6,1.017,1.284,0
19,1,1,7,1.35,1.4,0
19,1,1,7,1.167,1.334,0
19,2,2,7,0.95,1.734,0
19,2,2,8,1.083,1.317,0
19,2,2,5,1.05,1.5,0
19,2,2,7,1.133,1.234,0
19,2,2,7,0.9,1.817,0
19,1,1,6,1.283,2.134,0
19,1,2,3,1.45,1.75,0
19,1,1,5,1.483,1.667,0
19,2,NaN,NaN,NaN,NaN,0
19,2,2,4,1.05,2.384,0
19,1,1,5,1.133,1.75,0
19,1,1,6,1.35,1.584,0
19,2,2,8,1.267,2.567,0
19,2,NaN,NaN,NaN,NaN,0
19,2,2,7,0.8,1.084,0
19,1,1,6,0.95,1.4,0
19,1,1,6,1.083,1.517,0
19,1,1,5,1.033,1.234,0
19,2,2,7,0.75,1.517,0
19,2,2,8,1.267,1.467,0
19,2,2,6,1.017,1.467,0
19,2,2,8,1.233,1.95,0
19,2,1,NaN,1.25,NaN,0
19,2,2,5,0.917,2.067,0
19,2,1,2,1.067,2.3,0
19,1,NaN,NaN,NaN,NaN,0
19,1,1,4,1.183,2.884,0
19,1,1,5,1.117,2.034,0
19,1,1,5,1.233,1.184,0
19,1,1,6,1.05,1.1,0
19,1,1,6,1.4,1.4,0
19,1,1,7,1.333,2.2,0
19,1,1,1,1.25,1.75,0
19,2,2,6,1.367,2.367,0
19,2,2,7,1.15,2.2,0
19,2,2,6,1.483,2.3,0
19,2,2,5,1.45,1.584,0
19,2,2,4,1.333,1.9,0
19,1,1,7,1,1.5,0
19,1,1,4,1.283,1.567,0
19,1,1,6,1.15,1.367,0
19,1,2,3,1.45,2.2,0
19,2,2,3,1.167,1.434,0
19,1,1,2,1.45,0.867,0
19,1,1,3,1.05,1.884,0
19,1,1,3,1.333,1.95,0
19,2,2,6,1.133,2.3,0
19,1,2,5,1.4,0.817,0
19,1,1,6,0.967,1.75,0
19,1,2,3,1.217,1.55,0
19,2,1,4,1.25,1.15,0
19,2,2,5,1.217,2.15,0
19,2,2,9,1.133,1.467,0
19,1,1,3,1.367,0.934,0
19,2,2,7,1.217,1.717,0
19,1,1,8,1.067,1.217,0
19,2,2,7,1.4,1.95,0
19,1,1,6,1.283,1.017,0
19,2,2,5,1.5,1.884,0
19,1,1,6,1.233,2.834,0
19,2,2,9,1.15,0.95,0
19,2,2,3,1.383,2.234,0
19,2,2,6,1.067,1.917,0
19,2,2,2,1.417,1.567,0
19,2,1,5,1.167,1.784,0
20,1,1,3,1.5,2.65,0
20,1,1,3,0.767,2.2,0
20,2,2,6,0.783,2.234,0
20,1,1,4,0.883,1.35,0
20,2,2,4,0.633,1.984,0
20,2,2,8,0.883,1.284,0
20,1,2,NaN,0.917,NaN,0
20,2,2,6,0.85,1.084,0
20,1,1,7,0.65,1.567,0
20,2,2,8,0.783,1.9,0
20,2,2,4,0.567,0.95,0
20,2,2,9,0.633,1.434,0
20,1,2,2,0.783,1.767,0
20,1,1,8,0.933,1.467,0
20,1,1,2,0.917,2.117,0
20,2,2,8,0.767,1.534,0
20,2,2,6,0.633,1.834,0
20,1,1,8,0.783,2.2,0
20,2,2,6,0.667,1.067,0
20,1,2,4,0.7,1.467,0
20,1,2,5,0.767,1.817,0
20,2,2,9,0.75,1.1,0
20,2,2,8,0.667,1.1,0
20,2,2,7,0.667,2.5,0
20,1,2,5,0.583,1.9,0
20,2,2,7,0.6,1.384,0
20,1,2,3,0.817,0.934,0
20,1,1,6,0.667,1.367,0
20,2,2,8,0.767,1.534,0
20,1,1,7,0.6,1.634,0
20,2,2,4,0.6,1.55,0
20,2,2,7,0.633,2.267,0
20,1,1,6,0.783,1.067,0
20,1,1,6,0.917,1.917,0
20,2,2,7,0.65,1.484,0
20,1,1,2,0.733,1.217,0
20,2,2,9,0.683,0.801,0
20,1,2,6,0.8,2.084,0
20,2,2,7,0.667,1.184,0
20,2,2,8,0.633,2.034,0
20,2,2,5,0.783,1.167,0
20,2,2,6,0.633,1.184,0
20,2,NaN,NaN,NaN,NaN,0
20,2,2,6,0.717,1.134,0
20,1,2,NaN,0.683,NaN,0
20,1,1,8,0.567,0.85,0
20,1,1,7,0.567,2.084,0
20,2,2,8,0.567,1.684,0
20,2,2,6,0.65,1.117,0
20,1,2,4,0.85,2.25,0
20,2,2,4,0.55,2.9,0
20,2,2,3,0.617,0.817,0
20,1,1,4,0.7,2.134,0
20,2,2,3,0.8,1.817,0
20,2,2,7,0.65,1.75,0
20,2,1,3,0.633,1.734,0
20,1,1,2,0.733,1.517,0
20,1,1,3,0.683,2.317,0
20,1,1,8,0.85,2.117,0
20,2,2,7,0.55,1.101,0
20,2,2,6,0.75,1.117,0
20,1,1,6,0.6,1.95,0
20,2,2,4,0.75,2.034,0
20,2,2,4,0.683,1.6,0
20,1,1,6,0.633,2.517,0
20,1,1,5,0.75,1.317,0
20,2,1,3,1,1.65,0
20,1,1,3,0.65,2.367,0
20,1,1,8,0.6,1.85,0
20,2,2,7,0.717,1.834,0
