Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Trial_in_block
2,2,2,0.6,0.728,0.328,88
2,2,2,0.8,0.825,0.308,89
2,2,2,0.8,0.72,0.21,90
2,2,2,0.8,0.817,0.329,91
2,1,2,0.5,0.738,0.9,92
2,2,2,0.5,0.877,0.331,93
2,2,2,0.8,0.759,0.476,94
2,1,1,0.6,1.048,0.424,95
2,1,2,0.5,1.047,0.726,96
2,2,2,0.8,1.079,0.453,97
2,2,2,0.8,0.79,0.513,98
2,1,1,0.8,1.101,0.504,99
2,1,1,0.6,1.243,0.337,100
2,2,2,0.7,0.666,0.564,101
2,1,1,0.6,0.688,0.768,1
2,2,1,0.6,0.946,0.453,2
2,2,1,0.6,1.742,0.689,3
2,1,1,0.8,0.751,0.645,4
2,2,2,0.5,0.683,0.753,5
2,1,1,0.7,0.594,0.567,6
2,2,1,0.7,0.763,0.824,7
2,1,1,0.9,0.641,0.735,8
2,1,1,0.8,1.224,0.899,9
2,1,1,0.8,0.89,0.489,10
2,2,2,0.9,0.72,0.614,11
2,2,2,0.9,1.121,0.519,12
2,1,1,0.9,0.604,1.028,13
2,2,1,0.9,0.825,0.787,14
2,2,2,0.9,0.636,0.922,15
2,2,2,0.9,0.665,1.539,16
2,1,1,0.8,1.463,0.762,17
2,1,1,0.9,0.867,0.454,18
2,2,2,0.9,1.018,0.509,19
2,1,1,0.9,0.528,0.792,20
2,2,1,0.8,0.593,0.543,21
2,1,1,1,0.754,1.152,22
2,1,1,0.9,0.569,0.641,23
2,2,2,0.9,0.96,0.59,24
2,2,2,0.8,0.812,2.443,25
2,2,2,0.8,0.84,1.141,26
2,1,1,0.9,0.654,0.703,27
2,1,1,0.6,0.954,0.64,28
2,2,2,0.5,0.614,0.623,29
2,1,1,0.6,0.736,0.495,30
2,2,1,0.6,0.814,0.422,31
2,1,1,0.5,0.682,0.383,32
2,2,1,0.5,1.253,0.453,33
2,1,1,0.8,0.655,0.455,34
2,2,2,0.5,0.778,0.365,35
2,2,1,0.5,0.686,0.334,36
2,1,1,0.8,0.658,0.37,37
2,1,1,0.9,0.808,0.352,38
2,2,2,0.9,0.918,0.388,39
2,1,1,0.9,0.525,0.285,40
2,1,1,0.5,1.171,0.499,41
2,2,1,0.5,1.607,0.295,42
2,2,2,0.6,0.731,0.803,43
2,1,1,0.8,0.609,0.482,44
2,1,1,0.9,0.685,0.422,45
2,2,2,0.9,0.609,0.441,46
2,1,1,0.9,0.72,1.13,47
2,1,1,0.9,0.628,0.87,48
2,1,1,0.9,1.141,0.295,49
2,1,1,0.9,0.576,0.448,50
2,2,1,0.9,0.721,1.19,51
2,2,2,0.9,0.731,0.483,52
2,2,1,0.9,0.876,0.465,53
2,2,1,0.9,1.253,0.533,54
2,2,2,0.8,0.958,0.611,55
2,2,2,0.9,0.618,0.509,56
2,1,2,0.8,0.646,0.47,57
2,1,1,0.9,0.588,0.487,58
2,1,1,0.9,0.784,0.451,59
2,2,2,0.7,2.253,0.791,60
2,2,1,0.6,0.622,0.864,61
2,1,1,0.8,0.604,0.596,62
2,2,1,0.6,0.965,0.885,63
2,1,1,0.8,0.612,0.915,64
2,1,1,0.8,0.559,0.517,65
2,2,2,0.8,0.675,0.44,66
2,1,1,0.6,0.813,0.572,67
2,2,1,0.5,0.733,1.029,68
2,1,1,0.8,0.817,0.721,69
2,2,2,0.8,0.592,0.429,70
2,2,2,0.7,0.753,0.998,71
2,1,1,0.8,0.823,0.658,72
2,2,2,0.8,0.726,0.511,73
2,1,1,0.8,0.629,0.855,74
2,1,1,0.8,0.573,0.581,75
2,2,2,0.7,0.753,1.318,76
2,1,1,0.8,0.589,0.352,77
2,2,1,0.8,0.601,0.462,78
2,1,1,0.8,0.941,1,79
2,2,2,0.8,0.609,0.801,80
2,1,1,0.8,1,0.573,81
2,1,1,0.8,1.068,0.327,82
2,2,2,0.8,0.783,0.338,83
2,2,1,0.7,0.627,0.878,84
2,2,1,0.5,1.236,0.442,85
2,1,1,0.5,1.032,0.382,86
2,2,1,0.5,2.783,0.304,87
2,1,1,0.8,1.146,0.342,88
2,1,1,0.8,0.967,0.303,89
2,2,2,0.8,0.786,0.301,90
2,2,2,0.9,0.742,0.265,91
2,1,1,0.7,0.585,0.525,92
2,1,1,0.9,0.699,0.365,93
2,2,2,0.9,0.612,0.244,94
2,2,1,0.7,0.552,0.717,95
2,1,1,0.9,0.849,0.441,96
2,1,2,0.9,0.745,0.42,97
2,2,2,0.9,0.638,0.251,98
2,2,2,0.9,0.91,0.265,99
2,2,2,0.9,0.81,0.33,100
2,1,1,0.8,0.526,0.27,101
2,1,1,0.6,0.86,0.487,1
2,1,1,0.7,0.576,0.384,2
2,1,1,0.8,0.684,0.38,3
2,2,1,0.5,1.92,0.485,4
2,2,2,0.7,0.537,0.372,5
2,2,2,0.7,0.554,0.391,6
2,1,2,0.7,1.04,0.477,7
2,2,2,0.7,0.62,0.463,8
2,1,2,0.5,0.635,0.832,9
2,1,1,0.8,1.222,0.353,10
2,2,2,0.9,1.108,0.448,11
2,1,1,0.5,1.486,0.19,12
2,2,2,0.9,1.532,0.261,13
2,2,2,0.6,0.72,0.47,14
2,1,1,0.6,0.546,0.372,15
2,2,2,0.8,0.541,0.28,16
2,1,1,0.9,0.739,0.374,17
2,1,1,0.8,0.627,0.279,18
2,2,2,0.9,0.499,0.358,19
2,2,2,0.8,0.753,0.326,20
2,2,1,0.8,0.642,0.303,21
2,1,1,0.8,0.526,0.429,22
2,2,1,0.7,0.655,0.431,23
2,1,1,0.7,1.643,0.664,24
2,1,1,0.9,0.678,0.292,25
2,2,2,0.9,0.685,0.237,26
2,1,1,0.9,0.566,0.302,27
2,2,1,0.9,0.551,0.329,28
2,2,1,0.9,0.826,0.445,29
2,1,1,0.9,0.663,0.361,30
2,1,1,0.9,0.732,0.372,31
2,2,1,0.9,0.574,0.382,32
2,1,1,0.9,0.503,0.378,33
2,1,1,1,0.61,0.651,34
2,1,1,0.9,0.929,0.361,35
2,2,2,0.9,0.789,0.671,36
2,1,1,0.9,0.809,0.529,37
2,2,2,0.9,0.666,0.516,38
2,2,2,0.9,0.568,0.528,39
2,1,1,0.9,0.846,0.463,40
2,2,2,0.9,0.618,0.389,41
2,2,2,1,1.201,0.686,42
2,2,1,1,0.61,0.386,43
2,2,2,0.8,0.675,0.529,44
2,2,1,0.5,0.623,0.689,45
2,1,1,0.8,0.816,1.096,46
2,1,1,0.8,0.647,0.439,47
2,1,1,0.9,0.72,0.811,48
2,1,2,0.9,1.163,1.161,49
2,1,1,0.8,0.624,0.754,50
2,2,1,0.8,0.641,0.502,51
2,2,1,0.8,0.592,0.524,52
2,1,1,0.7,0.942,1.256,53
2,2,1,0.7,0.556,0.458,54
2,1,1,0.6,0.6,0.789,55
2,1,1,0.6,3.729,0.52,56
2,2,2,0.6,0.899,0.646,57
2,1,1,0.6,0.578,0.437,58
2,1,1,0.8,0.656,0.432,59
2,2,2,0.8,0.815,0.383,60
2,1,1,0.8,0.531,0.291,61
2,2,2,0.8,0.628,0.262,62
2,2,2,0.9,0.72,2.349,63
2,1,1,0.8,0.609,0.176,64
2,2,1,0.8,0.973,0.229,65
2,1,2,0.8,0.64,0.189,66
2,2,1,0.5,0.961,0.455,67
2,1,1,0.6,0.61,0.674,68
2,2,1,0.5,0.662,0.305,69
2,2,2,0.7,0.634,0.695,70
2,1,1,0.8,0.544,0.435,71
2,1,1,0.9,0.74,0.719,72
2,2,2,0.9,0.728,0.385,73
2,2,2,0.9,0.649,0.841,74
2,2,2,0.9,0.578,0.482,75
2,2,1,0.6,2.357,0.542,76
2,1,1,0.9,0.736,0.447,77
2,1,1,0.9,0.535,0.422,78
2,2,2,0.9,0.69,0.378,79
2,1,1,0.9,0.685,0.315,80
2,1,1,0.9,0.572,0.348,81
2,1,1,0.7,0.68,0.365,82
2,1,1,0.9,0.846,0.358,83
2,1,1,1,0.57,0.409,84
2,2,2,0.6,1.101,0.416,85
2,2,1,0.9,0.545,0.636,86
2,1,1,0.8,0.781,0.432,87
2,2,2,0.9,0.721,0.758,88
2,2,2,0.9,0.668,0.207,89
2,1,1,0.7,0.637,0.427,90
2,1,1,0.6,2.623,0.336,91
2,2,1,0.8,0.603,0.448,92
2,1,1,0.5,0.844,0.385,93
2,2,2,0.8,0.677,0.226,94
2,2,2,0.8,0.598,0.275,95
2,1,1,0.6,0.553,0.439,96
2,2,2,0.8,0.741,0.296,97
2,2,2,0.7,0.615,0.734,98
2,1,2,0.7,0.594,0.384,99
2,1,2,0.5,0.677,0.915,100
2,2,2,0.6,0.882,0.264,1
2,1,1,0.7,0.686,0.398,2
2,1,1,0.7,0.676,0.851,3
2,2,2,0.8,0.513,0.726,4
2,2,2,0.8,0.548,0.311,5
2,1,1,0.8,0.623,0.274,6
2,1,2,0.8,0.657,0.673,7
2,2,1,0.6,0.517,1.002,8
2,2,2,0.8,0.563,0.272,9
2,1,1,0.5,1.185,0.38,10
2,1,1,0.8,0.56,0.397,11
2,2,2,0.8,0.587,0.254,12
2,2,2,0.7,0.605,0.521,13
2,1,1,0.5,0.72,0.499,14
2,1,2,0.5,0.332,0.396,15
2,2,1,0.5,0.72,0.245,16
2,1,1,1,2.152,0.262,17
2,2,1,0.8,0.761,0.647,18
2,2,1,0.6,0.96,0.461,19
2,1,1,0.5,0.521,0.303,20
2,2,2,0.9,0.946,0.421,21
2,2,2,0.8,0.798,0.435,22
2,1,1,0.9,0.633,0.327,23
2,2,2,0.9,0.59,0.312,24
2,1,2,0.9,1.062,0.745,25
2,2,2,0.6,0.669,0.287,26
2,1,1,0.8,0.576,0.465,27
2,1,1,0.9,0.676,0.993,28
2,2,2,1,0.794,0.736,29
2,2,2,1,0.623,0.377,30
2,2,2,1,1.701,0.344,31
2,2,1,0.8,0.571,1.083,32
2,1,1,1,0.876,0.762,33
2,2,2,1,0.667,0.997,34
2,1,1,1,0.604,0.953,35
2,1,1,1,0.659,0.733,36
2,1,1,0.9,0.852,0.868,37
2,2,2,0.9,0.581,0.584,38
2,1,1,0.8,0.675,0.745,39
2,1,1,1,0.581,0.591,40
2,2,2,1,0.561,1.702,41
2,2,2,1,0.786,0.397,42
2,2,1,0.9,0.664,0.979,43
2,1,2,0.6,0.583,0.682,44
2,1,1,0.9,0.643,0.6,45
2,1,1,0.9,0.636,0.473,46
2,2,2,0.9,0.6,1.021,47
2,1,1,0.8,1.881,0.494,48
2,2,2,0.8,1.507,0.461,49
2,1,1,0.7,0.687,0.438,50
2,1,1,0.7,0.72,1.602,51
2,2,2,0.8,0.668,0.591,52
2,2,2,0.9,0.603,0.367,53
2,1,1,0.6,0.657,1.152,54
2,1,1,0.8,0.855,0.559,55
2,1,1,0.6,1.912,0.614,56
2,2,2,0.8,0.545,0.356,57
2,2,2,0.8,0.618,0.445,58
2,2,2,0.6,0.619,0.334,59
2,1,2,0.8,0.618,0.244,60
2,2,2,0.8,0.549,0.224,61
2,1,1,0.8,0.673,0.303,62
2,1,1,0.8,0.517,0.498,63
2,2,1,0.8,0.835,0.353,64
2,1,1,0.9,0.455,0.399,65
2,2,2,0.8,0.55,0.36,66
2,1,1,0.8,0.465,0.26,67
2,2,2,0.8,0.517,0.819,68
2,2,2,0.8,0.628,0.151,69
2,1,2,0.8,0.623,0.314,70
2,1,1,0.9,0.755,0.392,71
2,1,1,0.9,1.049,0.401,72
2,2,1,0.6,0.72,0.701,73
2,2,2,0.9,0.977,0.713,74
2,1,1,0.9,0.573,1.1,75
2,2,2,0.9,0.622,0.816,76
2,2,2,0.6,0.522,1.039,77
2,2,2,0.8,0.571,0.963,78
2,2,2,0.7,0.724,0.737,79
2,2,2,0.9,0.574,0.702,80
2,1,1,0.9,0.748,0.599,81
2,1,1,1,0.677,0.714,82
2,2,2,0.9,0.83,0.601,83
2,1,1,0.9,0.487,1.359,84
2,1,1,0.9,0.582,1.136,85
2,1,1,0.9,0.612,0.62,86
2,2,1,0.9,1.72,0.454,87
2,1,1,0.9,1.052,0.508,88
2,1,1,1,0.819,0.837,89
2,2,2,0.9,0.754,0.582,90
2,2,2,0.9,0.811,0.315,91
2,1,1,0.8,0.614,0.286,92
2,2,2,0.9,0.791,0.22,93
2,2,2,0.9,0.576,0.224,94
2,2,1,0.9,0.815,0.287,95
2,1,1,0.9,0.597,0.226,96
2,2,2,0.9,0.664,0.187,97
2,2,2,0.9,0.839,0.236,98
2,1,1,0.9,0.573,0.253,99
2,1,1,0.9,0.483,0.217,100
2,1,1,0.9,0.72,0.265,101
2,1,1,0.9,0.727,0.191,102
2,2,2,1,0.83,0.769,103
2,2,2,0.9,0.85,0.634,104
2,1,2,0.9,0.531,0.307,105
2,1,1,0.9,0.737,0.354,106
2,1,1,0.9,0.631,0.525,107
2,2,2,0.9,0.633,0.414,108
2,2,1,0.9,0.613,0.317,109
3,1,2,1,0.581,0.759,1
3,1,1,1,0.859,0.166,2
3,2,2,1,0.596,0.442,3
3,1,2,1,0.739,0.198,4
3,1,1,1,0.836,0.177,5
3,2,2,0.5,0.64,1.213,6
3,2,1,0.5,2.503,0.215,7
3,2,1,1,0.616,0.184,8
3,1,1,1,1.899,0.158,9
3,2,1,1,0.634,0.151,10
3,1,1,1,1.184,0.187,11
3,2,1,1,0.788,0.183,12
3,1,2,0.5,1.013,1.133,13
3,2,1,1,0.668,0.199,14
3,1,1,1,0.573,0.189,15
3,2,1,1,0.976,0.249,16
3,1,1,1,0.661,0.223,17
3,2,2,1,0.72,0.245,18
3,1,1,1,0.855,0.31,19
3,1,1,1,0.778,0.245,20
3,2,1,0.5,1.094,0.814,21
3,2,1,1,0.823,0.194,22
3,1,1,1,0.601,0.197,23
3,2,1,1,0.791,0.201,24
3,1,2,1,1.269,0.2,25
3,2,1,0.5,0.862,0.905,26
3,1,1,1,3.182,0.324,27
3,1,1,1,0.684,0.162,28
3,2,2,0.6,1.648,0.384,29
3,1,1,1,0.684,0.154,30
3,2,2,1,0.56,0.189,31
3,2,1,1,0.694,0.238,32
3,1,2,1,1.522,0.311,33
3,1,1,1,0.816,0.153,34
3,1,1,1,0.678,0.14,35
3,2,2,1,1.375,0.192,36
3,2,2,1,1.032,0.158,37
3,2,1,1,0.9,0.255,38
3,2,2,1,1.52,0.19,39
3,1,1,1,0.804,0.161,40
3,2,2,1,0.789,0.152,41
3,2,1,1,0.921,0.166,42
3,2,2,1,1.172,0.188,43
3,1,1,0.6,0.819,0.741,44
3,1,1,1,0.66,0.159,45
3,2,2,1,0.642,0.175,46
3,1,1,1,0.621,0.185,47
3,1,1,1,1.217,0.161,48
3,1,1,1,0.618,0.189,49
3,2,2,1,0.657,0.097,50
3,1,2,1,1.348,0.151,51
3,2,1,1,1.168,0.16,52
3,1,1,1,0.729,0.129,53
3,2,2,1,1.165,0.125,54
3,1,1,1,0.827,0.142,55
3,2,2,1,0.956,0.21,56
3,1,1,1,0.752,0.157,57
3,2,2,1,0.822,0.121,58
3,1,1,1,0.687,0.175,59
3,2,2,1,0.664,0.123,60
3,2,1,1,0.572,0.156,61
3,2,2,1,0.608,0.16,62
3,1,1,1,0.585,0.171,63
3,1,1,1,1.284,0.154,64
3,2,2,1,0.851,0.115,65
3,1,2,1,0.569,0.121,66
3,1,1,0.6,0.858,0.941,67
3,2,2,1,0.736,0.105,68
3,1,1,1,0.636,0.138,69
3,1,1,1,0.562,0.176,70
3,2,1,1,0.588,0.166,71
3,2,1,1,0.764,0.145,72
3,2,2,1,1.216,0.152,73
3,2,2,1,0.926,0.167,74
3,1,1,1,0.672,0.165,75
3,2,2,1,0.689,0.113,76
3,2,1,1,0.61,0.13,77
3,1,1,1,0.603,0.176,78
3,1,1,1,1.06,0.191,79
3,1,1,1,0.69,0.154,80
3,1,1,1,0.625,0.148,81
3,1,1,1,0.727,0.159,82
3,1,1,1,0.629,0.16,83
3,2,2,1,0.806,0.118,84
3,2,2,1,1.015,0.167,85
3,2,2,1,1.107,0.118,86
3,2,2,1,1.27,0.169,87
3,1,1,1,0.77,0.131,88
3,2,2,1,1.147,0.182,89
3,1,1,1,0.906,0.148,90
3,1,1,1,0.88,0.149,91
3,2,1,1,0.95,0.161,92
3,2,1,1,0.959,0.157,93
3,1,2,1,1.416,0.136,94
3,1,1,1,1.108,0.127,95
3,2,1,1,1.09,0.186,96
3,1,1,1,1.187,0.166,97
3,2,2,1,1.17,0.202,98
3,2,1,1,0.768,0.121,99
3,1,2,1,1.148,0.239,100
3,1,1,1,0.765,0.117,101
3,2,2,1,1.077,0.202,1
3,2,1,1,0.72,0.131,2
3,1,2,1,0.591,0.186,3
3,2,2,1,0.514,0.128,4
3,2,1,1,0.558,0.163,5
3,2,2,1,0.492,0.196,6
3,2,2,1,0.973,0.197,7
3,1,1,1,1.065,0.148,8
3,1,1,1,1.018,0.133,9
3,1,1,1,1.043,0.145,10
3,1,2,1,1.015,0.207,11
3,2,2,1,0.648,0.136,12
3,1,2,1,0.75,0.121,13
3,2,2,1,0.663,0.13,14
3,1,1,1,1.12,0.238,15
3,2,1,1,0.665,0.18,16
3,1,1,1,0.896,0.264,17
3,1,1,1,0.625,0.139,18
3,2,2,1,1.223,0.154,19
3,2,2,1,0.72,0.15,20
3,1,2,1,0.689,0.121,21
3,1,2,1,0.768,0.096,22
3,1,1,1,0.905,0.211,23
3,2,1,1,0.647,0.159,24
3,2,1,1,0.76,0.134,25
3,1,2,1,0.692,0.084,26
3,2,2,1,0.807,0.087,27
3,2,1,1,0.789,0.096,28
3,2,2,1,1.177,0.129,29
3,1,1,1,0.981,0.112,30
3,1,2,1,0.72,0.129,31
3,1,1,1,0.908,0.231,32
3,2,2,1,0.883,0.16,33
3,1,1,1,0.72,0.094,34
3,2,2,1,0.815,0.071,35
3,1,2,1,0.797,0.099,36
3,1,1,1,0.825,0.124,37
3,1,1,1,0.562,0.128,38
3,1,2,1,0.691,0.139,39
3,2,2,1,0.574,0.174,40
3,2,1,1,0.613,0.109,41
3,2,2,1,0.675,0.16,42
3,2,1,1,0.884,0.234,43
3,1,1,1,0.523,0.192,44
3,2,2,1,0.851,0.164,45
3,2,1,1,0.621,0.199,46
3,1,1,1,0.693,0.822,47
3,1,1,1,0.72,0.236,48
3,2,2,1,0.829,0.176,49
3,1,2,1,0.918,0.203,50
3,2,1,1,0.833,0.175,51
3,2,2,1,0.912,0.117,52
3,1,2,1,0.769,0.145,53
3,2,2,0.5,0.863,1.322,54
3,1,1,1,0.696,0.169,55
3,2,2,1,0.588,0.183,56
3,2,2,1,0.613,0.141,57
3,1,1,1,0.633,0.166,58
3,1,2,1,0.557,0.162,59
3,2,2,1,0.691,0.123,60
3,1,1,1,0.67,0.177,61
3,1,1,1,0.607,0.159,62
3,2,2,1,0.699,0.102,63
3,2,1,1,0.655,0.151,64
3,1,1,1,0.674,0.152,65
3,2,1,1,0.803,0.145,66
3,1,1,1,0.751,0.125,67
3,2,1,1,0.779,0.149,68
3,2,2,1,1.153,0.191,69
3,2,1,1,0.778,0.141,70
3,1,1,1,0.603,0.136,71
3,1,2,1,0.572,0.148,72
3,1,1,1,0.576,0.152,73
3,1,1,1,0.544,0.211,74
3,2,1,1,0.72,0.111,75
3,2,1,1,0.629,0.152,76
3,2,1,1,0.659,0.094,77
3,2,1,1,0.684,0.122,78
3,1,1,1,0.984,0.355,79
3,1,1,1,0.772,0.092,80
3,2,2,1,0.664,0.083,81
3,1,1,1,0.638,0.076,82
3,1,1,1,0.845,0.133,83
3,1,1,1,0.72,0.102,84
3,2,2,1,1.097,0.129,85
3,1,2,1,0.818,0.085,86
3,2,1,1,0.734,0.119,87
3,2,1,1,0.72,0.058,88
3,1,2,1,0.915,0.176,89
3,2,2,1,0.857,0.097,90
3,1,2,1,0.642,0.119,91
3,2,2,1,1.776,0.128,92
3,1,1,0.5,0.743,1.401,93
3,2,2,1,1.115,0.16,94
3,1,1,1,0.884,0.106,95
3,2,2,1,0.683,0.056,96
3,1,1,1,0.878,0.148,97
3,2,2,1,0.85,0.146,98
3,1,1,1,0.72,0.109,99
3,1,1,1,0.825,0.116,100
3,2,2,1,0.855,0.104,101
3,1,1,0.5,4.622,0.258,1
3,1,2,1,1.224,0.178,2
3,2,2,1,0.688,0.144,3
3,1,1,1,0.492,0.108,4
3,2,2,1,0.496,0.079,5
3,2,2,1,0.728,0.08,6
3,2,1,1,0.537,0.201,7
3,2,1,1,0.914,0.111,8
3,1,1,1,0.653,0.102,9
3,2,1,0.5,0.695,0.758,10
3,1,1,1,1.123,0.168,11
3,1,2,1,0.724,0.129,12
3,1,2,1,1.591,0.085,13
3,2,2,1,1.123,0.113,14
3,2,2,1,0.911,0.077,15
3,2,2,1,0.677,0.123,16
3,1,1,1,0.72,0.209,17
3,2,2,1,0.477,0.138,18
3,1,1,1,0.633,0.126,19
3,1,2,1,0.695,0.119,20
3,1,1,1,0.647,0.151,21
3,2,2,1,0.657,0.129,22
3,2,2,1,0.58,0.079,23
3,1,1,1,0.725,0.133,24
3,1,1,1,0.638,0.155,25
3,2,1,1,0.727,0.183,26
3,1,2,1,0.523,0.105,27
3,2,1,1,0.956,0.321,28
3,2,1,1,0.887,0.143,29
3,1,1,1,0.678,0.124,30
3,2,1,1,1.369,0.481,31
3,1,1,1,0.696,0.168,32
3,2,2,1,0.843,0.067,33
3,1,1,1,0.695,0.135,34
3,1,1,1,0.992,0.109,35
3,2,2,1,0.99,0.145,36
3,2,1,1,0.917,0.066,37
3,1,1,1,0.768,0.048,38
3,1,1,1,0.806,0.039,39
3,1,1,1,0.72,0.042,40
3,2,2,1,0.897,0.081,41
3,1,1,1,0.732,0.124,42
3,1,2,1,0.693,0.061,43
3,2,1,1,0.604,0.105,44
3,2,2,1,1.101,0.088,45
3,2,1,1,0.747,0.134,46
3,2,2,1,0.974,0.062,47
3,2,1,0.5,0.869,0.944,48
3,1,1,1,0.828,0.062,49
3,2,1,1,0.839,0.085,50
3,2,1,1,0.787,0.102,51
3,1,1,1,0.72,0.092,52
3,1,2,1,1.135,0.12,53
3,1,1,1,0.795,0.113,54
3,2,1,1,0.794,0.112,55
3,1,1,1,0.656,0.064,56
3,2,2,1,0.739,0.198,57
3,1,1,1,0.567,0.127,58
3,1,1,1,0.603,0.097,59
3,1,1,1,0.641,0.104,60
3,2,2,1,0.784,0.122,61
3,2,2,1,0.659,0.086,62
3,1,1,1,0.612,0.06,63
3,2,2,1,0.664,0.09,64
3,1,1,1,0.846,0.11,65
3,1,2,1,0.546,0.236,66
3,2,1,1,0.605,0.093,67
3,2,2,1,0.659,0.046,68
3,1,1,1,0.572,0.156,69
3,2,2,1,0.602,0.112,70
3,1,1,1,0.593,0.094,71
3,2,2,1,0.458,0.114,72
3,1,1,1,0.576,0.144,73
3,2,2,1,0.566,0.118,74
3,2,2,1,0.796,0.01,75
3,1,1,1,0.786,0.117,76
3,2,2,1,0.612,0.076,77
3,1,1,1,0.543,0.146,78
3,2,1,1,0.654,0.078,79
3,1,2,1,0.591,0.241,80
3,1,1,1,0.698,0.005,81
3,2,2,1,0.63,0.089,82
3,2,1,1,1.337,0.226,83
3,1,1,1,0.72,0.128,84
3,1,1,1,0.694,0.174,85
3,2,1,1,0.62,0.055,86
3,1,2,1,0.659,0.11,87
3,1,1,1,0.606,0.078,88
3,2,2,1,0.586,0.077,89
3,2,2,1,0.747,0.005,90
3,1,2,1,0.609,0.097,91
3,1,2,1,0.72,0.079,92
3,2,2,1,0.811,0.075,93
3,2,2,1,0.82,0.108,94
3,1,1,1,1.328,0.128,95
3,1,1,1,0.729,0.121,96
3,2,2,1,0.663,0.082,97
3,1,1,1,0.84,0.181,98
3,2,2,1,0.9,0.079,99
3,1,1,1,0.765,0.094,100
3,2,1,1,0.795,0.089,101
3,2,2,1,0.622,1.001,1
3,2,2,1,0.72,0.109,2
3,2,2,1,0.478,0.091,3
3,2,2,1,0.569,0.073,4
3,1,2,1,0.648,0.055,5
3,1,2,1,0.638,0.155,6
3,1,1,1,0.588,0.071,7
3,2,2,1,0.744,0.106,8
3,1,1,1,0.774,0.126,9
3,2,1,1,1.052,0.116,10
3,1,1,1,0.736,0.088,11
3,2,2,1,0.849,0.081,12
3,1,1,1,0.69,0.082,13
3,1,2,1,0.592,0.086,14
3,2,2,1,0.625,0.108,15
3,1,1,1,0.532,0.101,16
3,2,1,1,0.672,0.094,17
3,2,1,1,0.692,0.171,18
3,1,1,1,0.813,0.213,19
3,2,2,1,0.486,0.07,20
3,1,1,1,0.75,0.129,21
3,1,1,1,0.602,0.08,22
3,2,2,1,0.776,0.016,23
3,2,2,1,0.631,0.098,24
3,1,1,1,0.544,0.091,25
3,2,1,1,0.638,0.067,26
3,1,1,1,0.735,0.103,27
3,1,1,1,0.538,0.061,28
3,1,2,1,0.72,0.105,29
3,1,1,1,0.5,0.063,30
3,2,2,1,0.544,0.091,31
3,2,1,1,0.644,0.049,32
3,2,2,1,0.532,0.045,33
3,1,1,1,0.475,0.056,34
3,2,2,1,0.548,0.103,35
3,2,1,1,0.799,0.028,36
3,2,2,1,0.557,0.075,37
3,1,1,1,0.79,0.073,38
3,1,1,1,0.692,0.068,39
3,2,2,1,0.619,0.085,40
3,1,1,1,0.796,0.057,41
3,1,1,1,0.578,0.074,42
3,1,1,1,0.565,0.037,43
3,2,2,1,0.91,0.033,44
3,2,2,1,0.677,0,45
3,2,1,1,0.677,0.083,46
3,1,1,1,0.58,0.055,47
3,1,1,1,0.869,0.088,48
3,2,2,1,0.883,0.041,49
3,2,2,1,0.983,0.074,50
3,1,1,1,0.63,0.128,51
3,1,1,1,0.7,0.175,52
3,1,1,1,0.949,0.136,53
3,2,1,1,0.785,0.051,54
3,1,1,1,1.185,0.133,55
3,2,1,1,0.944,0.051,56
3,2,2,1,0.761,0.135,57
3,1,2,1,0.688,0.071,58
3,2,2,1,0.606,0.093,59
3,2,2,1,0.604,0.05,60
3,1,1,1,0.751,0.085,61
3,2,1,1,0.72,0.089,62
3,1,2,1,0.72,0.071,63
3,2,2,1,0.808,0.52,64
3,1,2,1,0.86,0.046,65
3,2,1,0.6,0.793,0.719,66
3,2,2,1,0.603,0.056,67
3,1,2,1,0.588,0.087,68
3,2,1,1,0.581,0.047,69
3,2,2,1,0.763,0.056,70
3,1,1,1,0.697,0.057,71
3,1,2,1,0.775,0.088,72
3,1,1,1,0.776,0.016,73
3,2,2,1,0.647,0.014,74
3,2,1,1,0.898,0.037,75
3,1,1,1,0.838,0.019,76
3,2,1,1,0.793,0.03,77
3,1,1,1,0.562,0.032,78
3,1,1,1,0.859,0,79
3,2,2,1,0.823,0.049,80
3,1,1,1,0.76,0.069,81
3,1,1,1,0.54,0.014,82
3,1,1,1,0.637,0.018,83
3,2,2,1,0.691,0.019,84
3,2,2,1,0.532,0.036,85
3,2,2,1,0.62,0.047,86
3,1,1,1,0.757,0.027,87
3,1,1,1,0.614,0.062,88
3,2,2,1,0.511,0.029,89
3,1,2,1,0.56,0.021,90
3,2,1,1,0.676,0.089,91
3,2,2,1,0.815,0.103,92
3,1,1,1,0.523,0.064,93
3,2,2,1,0.609,0.073,94
3,1,1,1,0.739,0.013,95
3,1,1,1,0.596,0.073,96
3,2,1,1,1.924,1.85,97
3,2,2,1,0.835,0.041,98
3,2,1,1,0.586,0.013,99
3,2,2,1,0.726,0.07,100
3,2,2,1,0.56,0.094,1
3,1,1,1,0.569,0.121,2
3,1,2,1,0.471,0.085,3
3,1,1,1,0.552,0.053,4
3,1,2,1,0.55,0.122,5
3,1,2,1,0.631,0.141,6
3,1,1,1,0.72,0.083,7
3,2,2,1,1.268,0.103,8
3,2,1,1,0.448,0.056,9
3,1,1,1,0.539,0.07,10
3,1,1,1,0.629,0.063,11
3,2,2,1,0.734,0.077,12
3,2,2,1,0.518,0.043,13
